    778,         0.75,        0.125,         0.25
    779,         0.75,           0.,         0.25
    780,         0.75,           5.,        0.125
    781,         0.75,        4.875,        0.125
    782,         0.75,         4.75,        0.125
    783,         0.75,        4.625,        0.125
    784,         0.75,          4.5,        0.125
    785,         0.75,        4.375,        0.125
    786,         0.75,         4.25,        0.125
    787,         0.75,        4.125,        0.125
    788,         0.75,           4.,        0.125
    789,         0.75,        3.875,        0.125
    790,         0.75,         3.75,        0.125
    791,         0.75,        3.625,        0.125
    792,         0.75,          3.5,        0.125
    793,         0.75,        3.375,        0.125
    794,         0.75,         3.25,        0.125
    795,         0.75,        3.125,        0.125
    796,         0.75,           3.,        0.125
    797,         0.75,        2.875,        0.125
    798,         0.75,         2.75,        0.125
    799,         0.75,        2.625,        0.125
    800,         0.75,          2.5,        0.125
    801,         0.75,        2.375,        0.125
    802,         0.75,         2.25,        0.125
    803,         0.75,        2.125,        0.125
    804,         0.75,           2.,        0.125
